gene_symbol,wilcoxon_score,log2fc,pval,pval_adj
SLC7A5,11.06565,0.6682558,1.841235912275659e-28,3.350395800470757e-27
DIMT1,11.055586,0.560874,2.0598652470791634e-28,3.7413545138304686e-27
COL6A3,11.0538,4.268884,2.1012898916662716e-28,3.814264490165644e-27
CENPF,11.051647,1.0938599,2.1522877023941743e-28,3.904452120517754e-27
SIGMAR1,11.049787,0.6207909,2.197369281527072e-28,3.9835304383450854e-27
JOSD1,11.048215,0.627743,2.2361823226363855e-28,4.049233191166117e-27
CD83,11.044081,1.6840113,2.3415072614720295e-28,4.23463047251772e-27
DNAJC9,11.042547,0.56570387,2.3818282664366137e-28,4.302484802306187e-27
FJX1,11.04187,2.9912045,2.3998552766209934e-28,4.332416329069338e-27
SERPINE1,11.038519,5.0256553,2.491048497206912e-28,4.491591568675143e-27
RAB29,11.031065,0.6857534,2.70639636157114e-28,4.8769262435511944e-27
SPEG,11.030091,1.8815149,2.7358642269924274e-28,4.9270412514334246e-27
MME,11.024826,6.3503656,2.9007914903844077e-28,5.2177394666424436e-27
MAP7D3,11.0191765,3.281961,3.088704177661186e-28,5.5523846018379706e-27
EHF,11.014211,0.53710383,3.2638589392760906e-28,5.863705005528459e-27
PLEKHA3,11.009982,0.50549173,3.420700233835072e-28,6.141768119119456e-27
CCDC71L,11.008955,1.4189633,3.4599357876258386e-28,6.2084653454121344e-27
NUS1,11.00496,0.5766339,3.6167738923247235e-28,6.485979381211762e-27
RCAN3,11.00076,0.65314597,3.7892452894006927e-28,6.787086156009084e-27
NT5E,10.9944105,5.7535014,4.065607476792465e-28,7.268954125524375e-27
CASP1,10.994117,1.4483179,4.078875314127714e-28,7.28829325210092e-27
HBEGF,10.989337,1.5800776,4.300748672462911e-28,7.680129746446832e-27
KLK10,10.986261,2.2859943,4.44976888621538e-28,7.941475287745612e-27
CARS2,10.983307,0.65146893,4.597789082341047e-28,8.195807121417646e-27
ITPR2,10.975677,0.67999166,5.002977244071418e-28,8.902065972350417e-27
GAL,10.960189,3.0346463,5.937505004671569e-28,1.0552291470645533e-26
RP11-356J5.12,10.959617,2.0182836,5.9751890897117835e-28,1.0600256396443941e-26
DHCR7,10.958774,0.5250737,6.031138406617911e-28,1.069313287083902e-26
IKBIP,10.957674,1.4603783,6.104822409958692e-28,1.0817323284582943e-26
ARID5A,10.953398,0.96466523,6.400097785727963e-28,1.1333776501670608e-26
BTBD1,10.953183,0.72580457,6.41529116480137e-28,1.1353919773990424e-26
IFI27L2,10.942209,1.0987753,7.241326773167262e-28,1.2793010632595495e-26
PPRC1,10.930894,1.0323262,8.203656673672072e-28,1.4458762529833534e-26
NUP88,10.926642,0.90745056,8.59704921845146e-28,1.5143131777974956e-26
OSMR,10.924275,0.85529345,8.824151135718613e-28,1.5524762468539733e-26
AKR1C1,10.922357,1.8534898,9.012695846542113e-28,1.5847101455070173e-26
CS,10.919652,0.520206,9.28511317057707e-28,1.6316446211629313e-26
RRAGC,10.913341,0.6229012,9.95301872761409e-28,1.7479805423989942e-26
FAM83D,10.907684,1.3979111,1.059204719865857e-27,1.8558240386429892e-26
PLCXD3,10.905542,6.505602,1.0844510121799399e-27,1.898938866027453e-26
ITPRIP,10.873772,3.4194796,1.5371174354073802e-27,2.677393831691133e-26
RP11-54H7.4,10.849401,6.0472255,2.0073463019516957e-27,3.486239929668795e-26
LRP1,10.830188,2.237179,2.4764770335753845e-27,4.2884735957656906e-26
DRAM1,10.825807,1.4087043,2.5978249293441143e-27,4.4907632921039855e-26
ESRRA,10.825451,0.7861595,2.607920518694738e-27,4.5055956294218847e-26
APOE,10.825057,1.4268559,2.6191509958977952e-27,4.522370299711332e-26
RYBP,10.818733,0.50256556,2.806283425769454e-27,4.8398622446869585e-26
DDX19B,10.818102,1.468538,2.825679098791585e-27,4.870487921412765e-26
CDKN1A,10.815257,0.676386,2.914739594688916e-27,5.021086464014226e-26
MRE11A,10.809951,0.8047953,3.08836050741575e-27,5.317094555124058e-26
STK38L,10.805436,0.7538317,3.244101122863833e-27,5.575540964515048e-26
PDLIM7,10.798389,0.89470524,3.5029431568175496e-27,6.00998320148045e-26
AP1M1,10.790397,0.5130474,3.821378780774214e-27,6.552540674092254e-26
AMN,10.78768,4.7128725,3.9360374709922014e-27,6.745256606628884e-26
BMS1,10.785363,0.5560092,4.036449948085281e-27,6.913350593687769e-26
CYP7B1,10.772107,2.869175,4.6620651598416754e-27,7.975672232311424e-26
CDH3,10.770811,1.118016,4.728160154419886e-27,8.084093494615669e-26
CHAC2,10.769451,1.457731,4.798513399543549e-27,8.199666603944158e-26
RHOQ,10.765661,0.97761655,5.0001567698278916e-27,8.539325745967416e-26
SLC12A9,10.761226,0.7000864,5.2467506167949465e-27,8.955317800755692e-26
CAMSAP2,10.747515,0.6640233,6.087979745676861e-27,1.037923748728269e-25
NOM1,10.74718,0.683866,6.11011566125426e-27,1.0411006816966929e-25
SHC1,10.744297,0.62246794,6.3040533054652845e-27,1.07353045206987e-25
SERTAD4-AS1,10.729893,1.5518268,7.368147788300283e-27,1.2525851240110482e-25
LRP6,10.729543,1.1686597,7.396122495822734e-27,1.256622343818842e-25
PDZD8,10.719945,0.77979493,8.205252836263478e-27,1.392504466784372e-25
CX3CL1,10.71542,0.83649635,8.616509008018197e-27,1.4589673253724662e-25
TMEM237,10.710819,0.55600196,9.055692619719486e-27,1.5324582166313003e-25
CSF1,10.709286,1.9297858,9.20696351225878e-27,1.5571709107507979e-25
CLPX,10.703813,0.60048443,9.767455219239561e-27,1.6500894661002832e-25
PYROXD1,10.700461,0.724444,1.0127226714697354e-26,1.7098968308239435e-25
GTF2H1,10.698709,0.5518206,1.03206874024159e-26,1.7395974973697954e-25
CXCL17,10.693251,0.9076622,1.0946539886751863e-26,1.842998133934276e-25
PDCD11,10.687512,0.8859125,1.1645244244544038e-26,1.9584165561257233e-25
NCOR2,10.664449,0.55588317,1.4928191522523632e-26,2.504852813426609e-25
NNMT,10.659303,0.87452793,1.5777522971979518e-26,2.6428906508499553e-25
RPE,10.6580715,0.54741496,1.5987897229131137e-26,2.6766224567215997e-25
TOP1MT,10.628216,0.6997827,2.2028697778224855e-26,3.679658826067189e-25
EXOC3,10.626081,0.7520905,2.2538515734137766e-26,3.7605930882329864e-25
SOX15,10.622239,1.6598233,2.3485837219956522e-26,3.9164576447614545e-25
PLXNA1,10.615381,1.6242208,2.527604277673059e-26,4.212626568837056e-25
PPFIA1,10.601399,0.5195501,2.9355471235007036e-26,4.889782780002601e-25
EPHB2,10.59949,3.443527,2.996100575188087e-26,4.987853214001533e-25
FOXM1,10.597158,2.0353274,3.071710191362324e-26,5.108006662179865e-25
PTS,10.582436,0.50279474,3.59490433174589e-26,5.968022919921862e-25
ZNF791,10.576053,0.66282815,3.8483089860232024e-26,6.381582324675285e-25
TAPBPL,10.570933,0.7198633,4.064314516758429e-26,6.736023607958661e-25
PLPP1,10.570317,0.9574378,4.0911010877054217e-26,6.7766411499022455e-25
AGO3,10.567283,0.59564906,4.225608502078376e-26,6.991653733572418e-25
METTL2B,10.564768,0.6222313,4.34042883803113e-26,7.177640191389299e-25
DMD,10.558093,2.0788245,4.6603081190472234e-26,7.693777973549755e-25
FAM46A,10.557644,0.97432643,4.6826921518223154e-26,7.722156724910311e-25
NBL1,10.557644,1.1104894,4.6826921518223154e-26,7.722156724910311e-25
LTV1,10.55736,0.63356125,4.696864122566635e-26,7.741233977620496e-25
POMGNT1,10.557005,0.59700286,4.714670974016996e-26,7.763879378863171e-25
TUBB3,10.556981,1.5733331,4.715826239608142e-26,7.763879378863171e-25
HAUS6,10.547172,0.86030877,5.234953111640526e-26,8.613772045844369e-25
AARS,10.547,0.740177,5.244501220008681e-26,8.624709887971136e-25
COA7,10.541285,0.99124974,5.573246684050224e-26,9.15521235673289e-25
SOCS5,10.54085,1.3547206,5.599060451019745e-26,9.192538066823306e-25
TRMT61A,10.522157,0.5555137,6.829200632300331e-26,1.119363960309734e-24
LRFN4,10.513768,0.88144606,7.465023827503143e-26,1.2229066306509696e-24
GLT8D2,10.501256,4.8623157,8.523874606403748e-26,1.3925294707263882e-24
MIR4435-2HG,10.500453,0.6501721,8.596664925006117e-26,1.4036498529116248e-24
CYTH1,10.497643,0.7832369,8.856316535425259e-26,1.4436669931348642e-24
ADD3,10.495389,0.76143914,9.070309420878887e-26,1.4769305038937127e-24
PLBD1,10.490364,0.96423244,9.5659239750473e-26,1.5550771872612433e-24
TSHZ2,10.47911,1.8410051,1.0775375463141734e-25,1.74691515073933e-24
KLF9,10.478284,0.82682395,1.086984450394525e-25,1.761270226898115e-24
DLEU1,10.47822,0.67760694,1.087719048273713e-25,1.7615005698432633e-24
CDCP1,10.47801,0.50697577,1.0901319848164083e-25,1.764447158657935e-24
WIZ,10.475733,0.87153906,1.1166950651896376e-25,1.8054754961002444e-24
TEAD2,10.472839,0.5023759,1.1513700431586335e-25,1.8605263855019376e-24
MAP2K7,10.465874,0.5625895,1.2392791178986473e-25,2.001492993616539e-24
HEXA,10.460158,0.75953865,1.3163566398196488e-25,2.12482258261442e-24
TRIP13,10.455271,1.1111279,1.3860209192925327e-25,2.234845986622824e-24
ROBO1,10.438096,1.506537,1.6610826623547775e-25,2.6725633549672402e-24
RNF24,10.425167,0.50384676,1.9032373954895799e-25,3.0572100205343963e-24
SF3B3,10.421417,0.5164557,1.9797990023852433e-25,3.1784753638185982e-24
FAM76B,10.418659,1.1125748,2.0380518778990885e-25,3.2684679873556418e-24
PXDC1,10.412962,1.5461127,2.163823567699758e-25,3.464564681659499e-24
NARS2,10.412665,0.6481568,2.170575423388971e-25,3.47350479352122e-24
HMGB2,10.410403,0.55831206,2.222779367177622e-25,3.555131733420777e-24
SH3BP2,10.40958,1.0633785,2.242080463901877e-25,3.584074109311533e-24
TNIP2,10.4065,0.5713442,2.3157949134213224e-25,3.6999210188477256e-24
CXCL16,10.406048,0.57271796,2.3268230973114974e-25,3.713549712955596e-24
MDFI,10.404294,1.1003501,2.3700590355629694e-25,3.7805238897206956e-24
KLHL36,10.3802,0.6898269,3.0513468337381585e-25,4.8464580880094374e-24
ETV7,10.376189,1.5655607,3.1822387990750126e-25,5.048959776568695e-24
WDR12,10.368125,0.68768466,3.4625163446930774e-25,5.4877930957760804e-24
C1QTNF1,10.362951,3.7195647,3.6550613087133707e-25,5.789874155139833e-24
KLHL42,10.359375,0.68395215,3.7943135839020377e-25,6.007259094257683e-24
LMCD1,10.3560095,0.69468826,3.930202701908795e-25,6.2190908427809584e-24
TGFB1,10.353583,2.0563354,4.031100163620643e-25,6.375356444943222e-24
SPP1,10.339197,2.7014592,4.684440838909614e-25,7.392912922680443e-24
SUPV3L1,10.3303585,0.62121624,5.136830873085972e-25,8.08540986497963e-24
SIRPA,10.328845,2.3914347,5.218506225729744e-25,8.209621460826587e-24
ATAD3A,10.325052,0.6428167,5.428945863769475e-25,8.53616326639121e-24
PLIN2,10.316343,0.6793312,5.944423592151314e-25,9.331866244215154e-24
KLHL7,10.312151,0.5283031,6.20956239971035e-25,9.732678905144324e-24
NIN,10.312013,0.73171914,6.218489015036124e-25,9.74153497808583e-24
MGLL,10.307274,0.65146834,6.53280408552247e-25,1.0228534169291186e-23
CTSK,10.306924,3.7268598,6.5566451373804215e-25,1.0260459466828003e-23
DNAAF5,10.29558,0.65023655,7.377379907117927e-25,1.1508480418590623e-23
RNF8,10.294215,0.6174054,7.482754402242325e-25,1.1666740253899897e-23
NOTCH3,10.291181,0.6105548,7.722357292570547e-25,1.2021405726701576e-23
GPN1,10.282613,0.5281866,8.440798359834617e-25,1.311919799440474e-23
ANXA3,10.281615,0.6118821,8.528574294305084e-25,1.3241780652353683e-23
DPP8,10.280982,0.52257264,8.584860558165233e-25,1.3322216021708083e-23
DKK3,10.266813,5.53572,9.943518416656978e-25,1.538244709065879e-23
CRTAP,10.260461,0.7609033,1.061982790318738e-24,1.640308275560885e-23
NOL4L,10.25913,0.6840436,1.0767298553388258e-24,1.6622226785456546e-23
DYRK4,10.257307,0.6254485,1.0972408678465429e-24,1.69300792546348e-23
MEF2A,10.25025,0.5517733,1.1803842719433828e-24,1.8194072347170867e-23
NCLN,10.243131,0.5716821,1.2705708151040793e-24,1.9563895414546654e-23
PDDC1,10.239258,0.7445163,1.3224641500563477e-24,2.0352394706845438e-23
SPON2,10.220366,2.818415,1.6073300865277262e-24,2.4672558318393845e-23
IQCE,10.219929,0.5183664,1.6145941917004498e-24,2.4771274046351638e-23
PPL,10.218572,0.70151854,1.637359089988381e-24,2.51075801044995e-23
SERTAD2,10.217583,0.5567007,1.654150507552151e-24,2.5351988165488713e-23
CCDC80,10.2127,3.9603574,1.739554521802723e-24,2.6647179081277876e-23
SMAD3,10.210284,1.4152061,1.7834104094969125e-24,2.7304913339635275e-23
GAN,10.20335,1.3255107,1.915495361202984e-24,2.931210683203722e-23
MALT1,10.203163,1.198253,1.91918019223319e-24,2.9353387168554243e-23
EXT1,10.202547,1.0956779,1.9313951133108087e-24,2.9525023601064406e-23
RP11-138A9.1,10.187259,1.1435419,2.2604772687988103e-24,3.4449395506506936e-23
FBXO11,10.186252,0.62276906,2.284008971530774e-24,3.4790183786129357e-23
RAI14,10.183826,1.4158787,2.3416889855520446e-24,3.5632261313929856e-23
TJP2,10.181063,0.63613755,2.409151532116461e-24,3.6640052431927743e-23
CSTA,10.180452,1.1369891,2.424324873224314e-24,3.685196904681929e-23
POM121,10.171912,0.6001552,2.6466149296792205e-24,4.0189888510802995e-23
DEXI,10.169637,0.56397396,2.7091609373575326e-24,4.109769497472016e-23
DDX19A,10.169269,0.80545527,2.7194174480065344e-24,4.123224833328827e-23
FDCSP,10.165386,3.230968,2.829980135840485e-24,4.28430750401961e-23
KANK1,10.15642,1.0989249,3.1026215019275103e-24,4.685377381524265e-23
UBE2C,10.142555,0.8085833,3.57621395855709e-24,5.39206742544513e-23
ITGA5,10.139927,2.9373949,3.6737283856797776e-24,5.536288195206124e-23
LINC01235,10.138409,3.5107994,3.731270119011409e-24,5.617309086003353e-23
ACD,10.135827,0.64807653,3.831167007946597e-24,5.761865890099959e-23
COMMD8,10.12935,0.55001473,4.093612140502005e-24,6.1534565102905e-23
SLC5A3,10.1241255,0.70762485,4.3182203716699406e-24,6.484527591457694e-23
FMNL2,10.12159,1.0052236,4.431585597480552e-24,6.648049171033766e-23
VCL,10.120869,0.65023744,4.464347124839829e-24,6.693819115625952e-23
GFOD2,10.11454,0.57873917,4.7624934671392855e-24,7.137258984801026e-23
ACSL4,10.111613,3.3073564,4.906956593187976e-24,7.350052412355571e-23
EHD1,10.105519,0.6230562,5.2218148032284735e-24,7.817735123081177e-23
PAK1IP1,10.103835,0.5462892,5.3123258923758086e-24,7.949239343634117e-23
BOP1,10.098549,0.5473458,5.606568088122342e-24,8.385316346284789e-23
TYMS,10.096348,0.7327387,5.7337819267212055e-24,8.571268880201187e-23
TM4SF18,10.095794,1.4675345,5.766292455936434e-24,8.615536361425025e-23
NIPAL3,10.089377,0.79597217,6.155868023083207e-24,9.192989649941386e-23
MDFIC,10.082123,1.8487753,6.627822579298499e-24,9.877947305778559e-23
CTNNAL1,10.079074,1.2043355,6.836756815568745e-24,1.018423298583695e-22
ATP6V1B1,10.078256,1.4310831,6.893900505923671e-24,1.0264213507392515e-22
AGPS,10.07286,0.9028766,7.28290597781474e-24,1.0827132171918285e-22
BIN1,10.065079,0.717135,7.882405684561713e-24,1.1700827170198373e-22
NLRC5,10.057748,1.7940677,8.491858011105776e-24,1.2574124215349006e-22
SPRY2,10.055632,4.2381597,8.676333020375032e-24,1.2840886495510743e-22
MOCOS,10.055335,1.2037321,8.702492333734893e-24,1.287319425666366e-22
PDE4B,10.052242,0.63327146,8.980061438141003e-24,1.3270584828044058e-22
PELO,10.0471325,0.66878843,9.457956263344078e-24,1.3969866546349202e-22
CSNK2A2,10.036885,1.3420732,1.0493571985606843e-23,1.5476457135319855e-22
B3GALNT2,10.030438,0.5241599,1.1201812374422016e-23,1.6480132970246896e-22
LRRCC1,10.030002,0.61837447,1.1251511926727512e-23,1.6545064496408957e-22
SURF6,10.007177,0.62635225,1.4173836025966257e-23,2.0770363063580815e-22
PDE7A,10.00213,0.7322601,1.4915480180453905e-23,2.1846402571696353e-22
NRP1,9.999376,2.35369,1.5335971380991994e-23,2.2440178989716285e-22
SND1-IT1,9.995772,1.3398676,1.5904265364819802e-23,2.322600796130585e-22
AHSA2,9.994417,0.5002793,1.6123229989112622e-23,2.3534216851560415e-22
FZD6,9.982384,1.0327604,1.820407548823963e-23,2.655847774739102e-22
PRKX,9.980037,1.4403158,1.8639764910469785e-23,2.715414650088183e-22
NPLOC4,9.977148,0.57169414,1.919027148164893e-23,2.792874899480508e-22
ARHGAP22,9.974255,6.6033654,1.9757890816684916e-23,2.8740771411570086e-22
LBR,9.972879,0.72098607,2.0033457922998343e-23,2.912737429948703e-22
SLC26A2,9.972149,1.2736703,2.0181494841516828e-23,2.9328269116462354e-22
GJB2,9.969884,1.9730077,2.0647008879362724e-23,2.9982408353229364e-22
ETV4,9.966073,1.4679027,2.1454516870517687e-23,3.111742195663914e-22
CTSB,9.963092,0.50705534,2.2107731283227115e-23,3.203358548948303e-22
CTSS,9.96004,1.2875309,2.2797039118211147e-23,3.2984153970889152e-22
KDM6B,9.958823,0.59716296,2.3077734141646852e-23,3.337404033237285e-22
ALDH1B1,9.951475,1.4860384,2.484735119303408e-23,3.58460113062825e-22
UXS1,9.950698,0.61813843,2.504214838661532e-23,3.6109514935947294e-22
LHFP,9.944811,3.5090413,2.656781798323771e-23,3.823528228923557e-22
ETV1,9.93136,3.2856255,3.040777346679117e-23,4.3677020699908305e-22
EFEMP2,9.923593,2.826496,3.2870736781926484e-23,4.714643592556779e-22
GBE1,9.917381,0.8041271,3.4981406070567505e-23,5.012540466005704e-22
PPP1R9A,9.915255,0.7175269,3.5734476070788236e-23,5.117982548230957e-22
SLC2A1,9.913692,0.51850283,3.6297713148177387e-23,5.196147833580926e-22
PRPF18,9.91211,0.54457295,3.687728733331297e-23,5.275387209928302e-22
PCOLCE,9.909669,2.1397045,3.778948177651103e-23,5.401897411831743e-22
EIF5A2,9.909396,1.9636129,3.789306733930341e-23,5.414101735701626e-22
BIRC5,9.903652,1.0044919,4.013448194720619e-23,5.726096697390987e-22
ADAP1,9.90264,2.1476884,4.0542884656345366e-23,5.781590357252358e-22
ITGA3,9.894029,1.0095214,4.4188015735333446e-23,6.295363065925583e-22
ADAM9,9.884083,0.83711857,4.880315790986489e-23,6.946214907295417e-22
ME1,9.87575,0.6649499,5.303493771578749e-23,7.54491771819861e-22
RBAK-RBAKDN,9.874338,1.671209,5.378660574446004e-23,7.648192963175659e-22
MCF2L-AS1,9.857428,1.9198968,6.365958901979827e-23,9.03048931453083e-22
CCDC86,9.850569,0.66191745,6.815685487971033e-23,9.663842470855637e-22
CAMKK2,9.849026,0.75381696,6.92118771422183e-23,9.804081672556344e-22
ADAMTS1,9.847343,3.8433883,7.037962845228962e-23,9.964749965580605e-22
XAF1,9.841932,1.2807534,7.427059446307666e-23,1.0505649786730059e-21
NUFIP1,9.837232,0.9317475,7.782295525682567e-23,1.0987226631772068e-21
XPNPEP1,9.8345375,0.620116,7.993424279063936e-23,1.1269250075363113e-21
DHX33,9.8256645,0.788863,8.729600508838341e-23,1.230128966489528e-21
ELK3,9.807207,2.0050771,1.0482970877346661e-22,1.4737124023458549e-21
ZMAT3,9.796216,1.4039564,1.1688261513765701e-22,1.6392786773056395e-21
FKBP5,9.794296,0.5258907,1.1912408355115067e-22,1.669900644786575e-21
CNTLN,9.793195,1.7467567,1.20429627914237e-22,1.6866387785087183e-21
DGKH,9.782349,1.0349602,1.3406250428291978e-22,1.8740387587419153e-21
NPAT,9.781206,0.94940406,1.3558478325877705e-22,1.8944278010494445e-21
NLN,9.775407,0.5962876,1.4357981643717416e-22,2.0033123801625994e-21
FBN1,9.77523,4.4331026,1.4383011875598493e-22,2.0058634713750935e-21
CTB-50L17.10,9.772203,0.5583132,1.4819307758780478e-22,2.065740635685982e-21
MON1B,9.770279,0.8098209,1.5103571749672416e-22,2.104379094812605e-21
UBALD2,9.757956,0.86683244,1.7055828150306141e-22,2.3741616965966875e-21
DSCC1,9.741494,0.9619953,2.0058257886115553e-22,2.7816799520889637e-21
THAP11,9.729179,0.7503742,2.2641286430250535e-22,3.12967628745067e-21
MLLT11,9.720475,1.3526467,2.4662725392200346e-22,3.4043491833161235e-21
TIGAR,9.707774,0.829517,2.793713626030884e-22,3.852759148551775e-21
AFAP1,9.68334,1.0268549,3.549269564363156e-22,4.881148564163262e-21
MFSD12,9.680605,0.5577378,3.6455209103291547e-22,5.006571511631259e-21
SLC41A3,9.68025,0.5131183,3.6582126796400094e-22,5.0216822531734256e-21
ZMYM4,9.679914,0.50541425,3.670214009445439e-22,5.03583170940661e-21
SLC27A1,9.66456,0.9448643,4.264473681894873e-22,5.840423582854916e-21
DPYD,9.661795,1.4391049,4.381209526015093e-22,5.9947769368157736e-21
MAP1A,9.661452,3.9730992,4.395884954123214e-22,6.00932631452623e-21
TMEM158,9.646987,4.3487873,5.06212222167856e-22,6.90422385399856e-21
NLRP1,9.646376,3.7098343,5.0923587206152315e-22,6.93909724289884e-21
RCL1,9.632435,0.6755321,5.833059232703138e-22,7.922994525626424e-21
EFNB2,9.630428,1.6837331,5.948098990514258e-22,8.071877101093586e-21
NRAS,9.62879,0.6123804,6.043698736118011e-22,8.19786927559292e-21
GYLTL1B,9.618529,0.74711156,6.67788850725018e-22,9.045724782964446e-21
CARM1,9.607471,0.59518176,7.435211013816971e-22,1.0057831168053686e-20
SPON1,9.595499,6.4805694,8.35120316642537e-22,1.1281523114371901e-20
RASAL2,9.5951,0.826088,8.383558729119239e-22,1.1320088632738525e-20
ITGB2,9.594349,2.6948104,8.444874041935429e-22,1.1397704942753796e-20
SKAP2,9.590939,0.5586368,8.728708291577233e-22,1.1775439366309703e-20
DLGAP1,9.585918,3.357799,9.163848212726083e-22,1.2351255616907734e-20
SCRN1,9.576088,0.6892334,1.0079063939448862e-21,1.3566356184320192e-20
TCOF1,9.574536,0.63058615,1.023154713938462e-21,1.3765366112910538e-20
ABHD13,9.562121,0.5375473,1.1536754739130747e-21,1.5479346961127007e-20
LOX,9.560235,2.9510887,1.174899353889987e-21,1.5757006084443384e-20
CHD7,9.559023,0.55269676,1.1887342172749445e-21,1.5935362706147847e-20
